Melissa Hernandez C,2013-10-19,13:00:00,DHL,CRC-T97A97QLYKFNPK,3,Costa Rica,376
Juan Gomez H,2013-10-19,7:00:00,UPS,PAN-0KDIFKH2MYILKQ,3,Panama,204
Melissa Hernandez C,2013-10-20,13:00:00,DHL,CRC-T6YMDSOEAO0AAX,3,Costa Rica,214
Juan Gomez H,2013-10-20,9:00:00,DHL,CRC-PJ5E5L4GOGJD4I,3,Costa Rica,437
Juan Gomez H,2013-10-21,8:00:00,GoPato,PAN-GUG6L3W17GVT8T,2,Panama,344
Juan Gomez H,2013-10-21,11:00:00,Correos de Costa Rica,CRC-0NIDXDG0UWIJTL,1,Costa Rica,416
Pedro Rodriguez O,2013-10-21,11:00:00,Correos de Costa Rica,GTM-4YXDPZJ3RR66XU,1,Guatemala,139
Javier Viquez T,2013-10-21,10:00:00,Correos de Costa Rica,PAN-5IBRMIMKVM5G83,2,Panama,335
Juan Gomez H,2013-10-21,11:00:00,UPS,NIC-8A2KRQ6K8HJLZ2,3,Nicaragua,413
Pedro Rodriguez O,2013-10-22,10:00:00,Correos de Costa Rica,NIC-LJ9R2PKNE36HFT,2,Nicaragua,189
Melissa Hernandez C,2013-10-22,7:00:00,Correos de Costa Rica,PAN-2C0N45QNKHBE8D,3,Panama,370
Victor Arias B,2013-10-22,8:00:00,DHL,GTM-DJALICX16142W6,3,Guatemala,310
Juan Gomez H,2013-10-22,12:00:00,GoPato,NIC-KM4EYTSAX8K5J1,3,Nicaragua,235
Javier Viquez T,2013-10-23,7:00:00,Correos de Costa Rica,GTM-UJ8NSS8JNZASJ0,1,Guatemala,162
Victor Arias B,2013-10-23,13:00:00,GoPato,GTM-FM6J2FEUYW81XZ,3,Guatemala,93
Victor Arias B,2013-10-23,11:00:00,DHL,NIC-SI2IRRVPIBOZ91,3,Nicaragua,26
Juan Gomez H,2013-10-24,13:00:00,Correos de Costa Rica,GTM-DGL0EHKG3N9458,1,Guatemala,224
Victor Arias B,2013-10-24,13:00:00,FedEx,PAN-0KV0BBUJ7SYYLN,3,Panama,381
Victor Arias B,2013-10-24,7:00:00,FedEx,CRC-XHRUI3348G6XQ3,3,Costa Rica,336
Javier Viquez T,2013-10-24,9:00:00,Correos de Costa Rica,PAN-PN2IVDODLUC2XY,2,Panama,209
Javier Viquez T,2013-10-25,13:00:00,UPS,NIC-Z8D2J9V6AVAQTN,2,Nicaragua,413
Juan Gomez H,2013-10-25,10:00:00,Correos de Costa Rica,NIC-LWKR8UGLER3PS6,3,Nicaragua,219
Javier Viquez T,2013-10-26,12:00:00,UPS,PAN-NFIFJTN66A992B,3,Panama,391
Juan Gomez H,2013-10-26,13:00:00,DHL,GTM-JX3BMWI6K34R1G,2,Guatemala,48
Juan Gomez H,2013-10-27,12:00:00,Correos de Costa Rica,CRC-6D6IHWANGDTB4R,1,Costa Rica,338
Pedro Rodriguez O,2013-10-27,8:00:00,FedEx,GTM-ND2JEVIM6QPCV8,3,Guatemala,101
Juan Gomez H,2013-10-27,10:00:00,GoPato,PAN-AQ1SWMLXQMKB2Z,1,Panama,378
Melissa Hernandez C,2013-10-28,7:00:00,GoPato,NIC-XTBQWZSZJCSX7I,2,Nicaragua,130
Juan Gomez H,2013-10-28,12:00:00,UPS,GTM-4BC6KUD3AG2D0M,2,Guatemala,406
Juan Gomez H,2013-10-28,12:00:00,Correos de Costa Rica,CRC-KEG2OETYT378IZ,2,Costa Rica,45
Victor Arias B,2013-10-29,10:00:00,GoPato,GTM-LNHD1WNZQZBBCZ,2,Guatemala,66
Javier Viquez T,2013-10-29,8:00:00,DHL,PAN-ASQYRX9T8TR2DO,3,Panama,109
Melissa Hernandez C,2013-10-29,13:00:00,Correos de Costa Rica,GTM-THNN1E5WL6QC6G,2,Guatemala,430
Melissa Hernandez C,2013-10-29,12:00:00,Correos de Costa Rica,GTM-ORZS3LVES1RHO0,2,Guatemala,71
Juan Gomez H,2013-10-29,13:00:00,GoPato,PAN-BGTJOELUSC5TUY,3,Panama,276
Juan Gomez H,2013-10-30,13:00:00,UPS,PAN-AKWD1G3PMVMDE2,2,Panama,303
Juan Gomez H,2013-10-30,12:00:00,Correos de Costa Rica,GTM-SI7QO4XQKQIWPO,2,Guatemala,442
Juan Gomez H,2013-10-30,13:00:00,UPS,GTM-Y4DBX97BHX0HDK,2,Guatemala,367
Javier Viquez T,2013-10-30,8:00:00,UPS,CRC-DQHVSJEQWFEXMZ,1,Costa Rica,198
Javier Viquez T,2013-10-31,9:00:00,GoPato,PAN-1X21OTMZIHJ3WY,1,Panama,266
Melissa Hernandez C,2013-10-31,7:00:00,UPS,GTM-5ATMTDJMXLV0AK,1,Guatemala,312
Pedro Rodriguez O,2013-10-31,10:00:00,UPS,PAN-X6XWQ77VAMY2L4,2,Panama,23
Pedro Rodriguez O,2013-10-31,10:00:00,GoPato,CRC-PV5E2LSVAK2CZ4,2,Costa Rica,214
Juan Gomez H,2013-11-01,10:00:00,FedEx,NIC-EFV7EEA3ZAXQVO,1,Nicaragua,292
Pedro Rodriguez O,2013-11-01,7:00:00,GoPato,CRC-9FQ4KT8XJB5PQ8,1,Costa Rica,198
Melissa Hernandez C,2013-11-01,13:00:00,Correos de Costa Rica,CRC-G5QO9HX70W2TQ9,3,Costa Rica,197
Pedro Rodriguez O,2013-11-02,9:00:00,GoPato,NIC-FHCQO40UPPS1NY,2,Nicaragua,365
Juan Gomez H,2013-11-02,8:00:00,FedEx,GTM-YBHGL8WY56M0JB,3,Guatemala,98
Melissa Hernandez C,2013-11-02,7:00:00,Correos de Costa Rica,NIC-Z3ZVZN3BZ4TTLT,2,Nicaragua,448
Pedro Rodriguez O,2013-11-02,9:00:00,GoPato,GTM-L06GIACG8MPKHE,3,Guatemala,251
Juan Gomez H,2013-11-03,11:00:00,UPS,PAN-36K1SXEV8LA7M5,3,Panama,362
Javier Viquez T,2013-11-03,13:00:00,GoPato,GTM-2ZOJN4WNN504H3,1,Guatemala,89
Melissa Hernandez C,2013-11-03,7:00:00,DHL,GTM-4Z8JTG64XAR5R5,1,Guatemala,34
Victor Arias B,2013-11-03,8:00:00,Correos de Costa Rica,CRC-P63X91CH3OC7S7,1,Costa Rica,337
Juan Gomez H,2013-11-04,7:00:00,GoPato,PAN-X089PT0Q3AUGJ3,1,Panama,390
Melissa Hernandez C,2013-11-04,9:00:00,GoPato,CRC-UBGJ1E8LJU6O2N,1,Costa Rica,160
Victor Arias B,2013-11-04,10:00:00,GoPato,CRC-2NCMPBZXPYIMWS,1,Costa Rica,234
Javier Viquez T,2013-11-04,8:00:00,UPS,NIC-BWH4QXO9J92OYJ,1,Nicaragua,54
Victor Arias B,2013-11-04,7:00:00,GoPato,GTM-PISDHBVZKQ6143,3,Guatemala,32
Victor Arias B,2013-11-05,12:00:00,Correos de Costa Rica,GTM-HNZAN3NZQNU96N,1,Guatemala,258
Pedro Rodriguez O,2013-11-05,8:00:00,GoPato,PAN-QSYD871T70V0D4,1,Panama,184
Victor Arias B,2013-11-05,12:00:00,FedEx,GTM-ZJ8I7BVH3AS89I,1,Guatemala,217
Melissa Hernandez C,2013-11-05,9:00:00,GoPato,PAN-Y7C5R7V72OT8TS,3,Panama,159
Javier Viquez T,2013-11-06,12:00:00,DHL,PAN-8Y4VOS9WOHUCQ2,3,Panama,196
Juan Gomez H,2013-11-06,12:00:00,DHL,GTM-BAJ6GIZ5SPPAHM,1,Guatemala,289
Pedro Rodriguez O,2013-11-06,8:00:00,UPS,NIC-2QX9K9FA96JJU4,1,Nicaragua,138
Pedro Rodriguez O,2013-11-06,8:00:00,DHL,NIC-BUM6WEOWDURR9C,3,Nicaragua,283
Victor Arias B,2013-11-06,7:00:00,Correos de Costa Rica,GTM-4GHR2BDABI7HIU,3,Guatemala,57
Pedro Rodriguez O,2013-11-07,7:00:00,DHL,GTM-7DX9JIBV7DM3V1,2,Guatemala,22
Pedro Rodriguez O,2013-11-07,12:00:00,Correos de Costa Rica,CRC-DI31PX32P6MXIS,1,Costa Rica,147
Javier Viquez T,2013-11-07,7:00:00,DHL,PAN-QAA5B12H71QARA,3,Panama,396
Melissa Hernandez C,2013-11-08,11:00:00,UPS,PAN-2HOISIYGAZ8M2V,1,Panama,433
Pedro Rodriguez O,2013-11-08,8:00:00,Correos de Costa Rica,PAN-LBYSO9X6RHN1EQ,1,Panama,126
Melissa Hernandez C,2013-11-08,12:00:00,UPS,PAN-QFKED3N25VUZIW,3,Panama,397
Javier Viquez T,2013-11-08,13:00:00,UPS,NIC-YIS01AACOHXVWK,3,Nicaragua,144
Pedro Rodriguez O,2013-11-08,12:00:00,FedEx,GTM-5S2WXYCJLS7H0R,2,Guatemala,343
Pedro Rodriguez O,2013-11-09,12:00:00,UPS,GTM-1ZQX27YUPV2ECO,3,Guatemala,95
Melissa Hernandez C,2013-11-09,12:00:00,GoPato,GTM-FJ2VLX45RBB3PF,1,Guatemala,95
Juan Gomez H,2013-11-09,7:00:00,UPS,GTM-AQOR939EPANAY1,1,Guatemala,200
Juan Gomez H,2013-11-09,8:00:00,GoPato,GTM-4T2MAWE20NCRFF,2,Guatemala,240
Victor Arias B,2013-11-10,10:00:00,GoPato,PAN-ITPJOFH9DIW98W,3,Panama,33
Juan Gomez H,2013-11-10,10:00:00,FedEx,CRC-ZUN8UTRRFUVA5I,1,Costa Rica,63
Pedro Rodriguez O,2013-11-10,8:00:00,Correos de Costa Rica,CRC-YAEQZWO7TW9F74,2,Costa Rica,440
Javier Viquez T,2013-11-10,10:00:00,UPS,GTM-X2YEHX94VUBSL0,2,Guatemala,352
Javier Viquez T,2013-11-11,12:00:00,GoPato,NIC-XULOHFT8LPNRSG,1,Nicaragua,334
Pedro Rodriguez O,2013-11-11,12:00:00,UPS,PAN-RF76C8VU8O6482,2,Panama,151
Javier Viquez T,2013-11-11,11:00:00,FedEx,GTM-ON7LNE5MBEMBP9,1,Guatemala,74
Javier Viquez T,2013-11-11,8:00:00,UPS,GTM-MBZOEZYDYV6Z98,3,Guatemala,134
Juan Gomez H,2013-11-11,8:00:00,UPS,CRC-74NF3OGTFCHHBX,1,Costa Rica,8
Victor Arias B,2013-11-12,8:00:00,FedEx,CRC-EZMQQD8BL5TUNK,2,Costa Rica,197
Pedro Rodriguez O,2013-11-12,11:00:00,GoPato,CRC-JR0WYERBGNSHXN,2,Costa Rica,377
Pedro Rodriguez O,2013-11-12,9:00:00,FedEx,PAN-V9H4HBMJAKA9OB,2,Panama,434
Melissa Hernandez C,2013-11-13,11:00:00,Correos de Costa Rica,GTM-0AT8JSHOOK45YX,3,Guatemala,52
Victor Arias B,2013-11-13,8:00:00,FedEx,CRC-AGR4OVGTUOEP5V,3,Costa Rica,287
Melissa Hernandez C,2013-11-14,8:00:00,GoPato,PAN-I5MDZTDG3O5YV2,2,Panama,397
Pedro Rodriguez O,2013-11-14,7:00:00,Correos de Costa Rica,GTM-OQZW6BVZ9BCJIR,1,Guatemala,379
Javier Viquez T,2013-11-14,8:00:00,DHL,NIC-KQ1OIYFT1NCR0P,1,Nicaragua,115
Victor Arias B,2013-11-14,11:00:00,GoPato,GTM-IFWJPU6068E9IT,3,Guatemala,25
Melissa Hernandez C,2013-11-15,11:00:00,Correos de Costa Rica,GTM-RIXFGXXLJ24AT5,1,Guatemala,356
Javier Viquez T,2013-11-15,12:00:00,Correos de Costa Rica,GTM-BP3UI5R0I9IENI,1,Guatemala,229
Juan Gomez H,2013-11-15,9:00:00,Correos de Costa Rica,NIC-9WA1UY2Y2C3CB7,3,Nicaragua,324
Javier Viquez T,2013-11-15,9:00:00,FedEx,PAN-NXDS54ZOFORR2C,2,Panama,97
Javier Viquez T,2013-11-16,9:00:00,DHL,NIC-8YWDT0EQU166CE,2,Nicaragua,415
Melissa Hernandez C,2013-11-16,9:00:00,DHL,PAN-S86Q5U3COXKSDU,3,Panama,397
Javier Viquez T,2013-11-16,12:00:00,UPS,GTM-993Z0RN10HJ7R9,2,Guatemala,246
Pedro Rodriguez O,2013-11-17,8:00:00,GoPato,PAN-1QW236IQEMRTHC,1,Panama,184
Pedro Rodriguez O,2013-11-17,8:00:00,Correos de Costa Rica,GTM-SOXR3P0Z0LUWRQ,3,Guatemala,95
Javier Viquez T,2013-11-17,12:00:00,Correos de Costa Rica,GTM-KPEKA299AOXM8B,1,Guatemala,333
Melissa Hernandez C,2013-11-18,13:00:00,UPS,NIC-9HAZR9KHJN140L,3,Nicaragua,365
Melissa Hernandez C,2013-11-18,12:00:00,GoPato,CRC-32JN3WLDQFGQUT,3,Costa Rica,285
Pedro Rodriguez O,2013-11-18,12:00:00,GoPato,CRC-N7OD6RI32B6CLB,1,Costa Rica,193
Pedro Rodriguez O,2013-11-18,7:00:00,Correos de Costa Rica,CRC-2MSXFMRC4DUUSN,1,Costa Rica,36
Victor Arias B,2013-11-18,8:00:00,UPS,PAN-KIRGN6LIPI5JJQ,1,Panama,326
Juan Gomez H,2013-11-19,12:00:00,UPS,GTM-YIM40MFF5ICWBW,3,Guatemala,432
Victor Arias B,2013-11-19,13:00:00,DHL,GTM-AVDS0HXAYRLXQS,1,Guatemala,312
Javier Viquez T,2013-11-19,7:00:00,FedEx,PAN-FUJLQAULNW26R6,3,Panama,403
Javier Viquez T,2013-11-19,7:00:00,DHL,PAN-7226CV8GSKVOSK,1,Panama,225
Victor Arias B,2013-11-20,12:00:00,Correos de Costa Rica,PAN-M5Q0IMLORFTG2Q,1,Panama,185
Melissa Hernandez C,2013-11-20,12:00:00,UPS,NIC-9MAU4RAN88949F,3,Nicaragua,274
Melissa Hernandez C,2013-11-20,13:00:00,FedEx,PAN-F7WMA7UJCK772Z,3,Panama,209
Melissa Hernandez C,2013-11-20,8:00:00,UPS,GTM-GDNNNGBF11N69M,3,Guatemala,106
Pedro Rodriguez O,2013-11-21,11:00:00,UPS,NIC-1CVOAXLU4BODCQ,2,Nicaragua,212
Victor Arias B,2013-11-21,8:00:00,GoPato,NIC-Q6DIXBQ8HS3UUD,1,Nicaragua,178
Victor Arias B,2013-11-21,12:00:00,FedEx,GTM-O85HICOLQENZEC,1,Guatemala,251
Victor Arias B,2013-11-21,8:00:00,Correos de Costa Rica,PAN-AJ8923OG52441R,2,Panama,361
Pedro Rodriguez O,2013-11-21,12:00:00,GoPato,PAN-SBPQF4YS5RZRTP,3,Panama,51
Javier Viquez T,2013-11-21,11:00:00,DHL,PAN-D89MEIUF2JK749,1,Panama,327
Juan Gomez H,2013-11-22,7:00:00,Correos de Costa Rica,NIC-YTTXEJKT6W3UQW,2,Nicaragua,373
Victor Arias B,2013-11-22,9:00:00,DHL,GTM-D013NBJ4T7IO8F,1,Guatemala,128
Javier Viquez T,2013-11-22,10:00:00,DHL,NIC-9RE8QDWT0IOJ3U,1,Nicaragua,297
Victor Arias B,2013-11-22,12:00:00,Correos de Costa Rica,PAN-CZLTPIOYGX6P49,3,Panama,328
Pedro Rodriguez O,2013-11-23,9:00:00,UPS,NIC-303SM29ABJHWYH,1,Nicaragua,447
Victor Arias B,2013-11-23,9:00:00,GoPato,GTM-OZGXHYQ5M2BXBE,1,Guatemala,213
Javier Viquez T,2013-11-23,12:00:00,FedEx,NIC-LRNKK38VTHJ72F,2,Nicaragua,415
Melissa Hernandez C,2013-11-23,9:00:00,GoPato,GTM-Y0V1VWIIGM3B5W,2,Guatemala,298
Victor Arias B,2013-11-23,11:00:00,UPS,CRC-SMI9YXK6UX7CAW,2,Costa Rica,287
Pedro Rodriguez O,2013-11-24,11:00:00,GoPato,GTM-QI27H0613EXLI0,3,Guatemala,432
Victor Arias B,2013-11-24,12:00:00,DHL,CRC-8RJ4500IEDEMCA,1,Costa Rica,198
Melissa Hernandez C,2013-11-24,12:00:00,UPS,CRC-7UHO73Y4PN76QH,2,Costa Rica,37
Melissa Hernandez C,2013-11-24,12:00:00,Correos de Costa Rica,PAN-N2J4BRGFQ4KB04,2,Panama,411
Melissa Hernandez C,2013-11-25,9:00:00,UPS,GTM-2TDRBSEOMZUB2Q,3,Guatemala,174
Pedro Rodriguez O,2013-11-25,9:00:00,Correos de Costa Rica,GTM-QYCVD41GCTDFVK,3,Guatemala,240
Javier Viquez T,2013-11-25,9:00:00,UPS,NIC-KRJOOASJX1D5NQ,3,Nicaragua,346
Victor Arias B,2013-11-26,7:00:00,GoPato,NIC-WMLSSMSJ73934V,1,Nicaragua,7
Pedro Rodriguez O,2013-11-26,8:00:00,Correos de Costa Rica,CRC-KBPS7MS1GG8R7R,3,Costa Rica,143
Pedro Rodriguez O,2013-11-26,8:00:00,GoPato,GTM-O3VIDJ0O25U7VJ,3,Guatemala,157
Victor Arias B,2013-11-27,9:00:00,Correos de Costa Rica,CRC-18BMIXZ4Z7AJQY,2,Costa Rica,337
Pedro Rodriguez O,2013-11-27,10:00:00,GoPato,PAN-BPSG4Y3XTCL1ME,2,Panama,363
Melissa Hernandez C,2013-11-27,12:00:00,DHL,GTM-PUC1NQS03MYTY3,1,Guatemala,116
Javier Viquez T,2013-11-27,8:00:00,DHL,GTM-AB9ZSE4WJAP5DC,2,Guatemala,246
Javier Viquez T,2013-11-27,11:00:00,GoPato,GTM-I2OCFH38RM0B42,3,Guatemala,174
Melissa Hernandez C,2013-11-28,8:00:00,Correos de Costa Rica,NIC-0N56NQZ98ENY94,3,Nicaragua,324
Pedro Rodriguez O,2013-11-28,8:00:00,UPS,GTM-7W367BI1UZAV94,1,Guatemala,329
Pedro Rodriguez O,2013-11-28,7:00:00,GoPato,PAN-WIYEG6AF9LFG5C,2,Panama,412
Melissa Hernandez C,2013-11-29,8:00:00,GoPato,GTM-CTYUCU9G9IBKKG,3,Guatemala,76
Javier Viquez T,2013-11-29,7:00:00,FedEx,GTM-PHSP26GP4CFTB2,2,Guatemala,240
Juan Gomez H,2013-11-29,13:00:00,FedEx,GTM-2BTDNQY5SNLIMJ,2,Guatemala,52
Juan Gomez H,2013-11-30,7:00:00,GoPato,NIC-FW46RQTS42JEC8,3,Nicaragua,330
Juan Gomez H,2013-11-30,8:00:00,FedEx,PAN-TO4PYYT0L4D5FQ,2,Panama,125
Pedro Rodriguez O,2013-12-01,8:00:00,DHL,GTM-EJTULYVG3W3Q67,3,Guatemala,246
Pedro Rodriguez O,2013-12-01,11:00:00,UPS,PAN-CM4Y8Q2P4KXMYW,2,Panama,370
Juan Gomez H,2013-12-01,10:00:00,Correos de Costa Rica,GTM-S897RJGPPBHRG7,1,Guatemala,181
Javier Viquez T,2013-12-01,10:00:00,FedEx,PAN-CULTV8FBV9OKFE,3,Panama,270
Victor Arias B,2013-12-02,7:00:00,UPS,GTM-4D4CB9YPAM6C5O,2,Guatemala,71
Victor Arias B,2013-12-02,10:00:00,FedEx,GTM-0AZBGSVXJ44AZ9,1,Guatemala,75
Juan Gomez H,2013-12-02,12:00:00,DHL,GTM-QAF2LOW9FRKQNJ,1,Guatemala,231
Javier Viquez T,2013-12-02,10:00:00,Correos de Costa Rica,NIC-JWPJD70L7PZ6JO,3,Nicaragua,212
Javier Viquez T,2013-12-02,12:00:00,UPS,NIC-2F3PGUJKKXIEJY,3,Nicaragua,115
Melissa Hernandez C,2013-12-03,9:00:00,DHL,PAN-GOM9AF3N6FE8ZQ,2,Panama,281
Victor Arias B,2013-12-03,13:00:00,UPS,CRC-VLZIIPYU2X0H82,1,Costa Rica,250
Pedro Rodriguez O,2013-12-03,13:00:00,Correos de Costa Rica,PAN-WBTREM7FGDJA4D,1,Panama,204
Javier Viquez T,2013-12-03,9:00:00,FedEx,GTM-279XYTM5MNUP4B,3,Guatemala,246
Juan Gomez H,2013-12-04,12:00:00,UPS,CRC-JGY81HEMUSWZPP,3,Costa Rica,305
Javier Viquez T,2013-12-04,13:00:00,UPS,NIC-NE4UC3EP9YZ8J4,1,Nicaragua,10
Juan Gomez H,2013-12-04,8:00:00,UPS,CRC-RMT6S3100MITC6,2,Costa Rica,110
Juan Gomez H,2013-12-04,10:00:00,GoPato,NIC-VEAZPPLD9Z0GXW,3,Nicaragua,236
Pedro Rodriguez O,2013-12-05,7:00:00,FedEx,PAN-CSJCXRSJCXTK5P,1,Panama,362
Pedro Rodriguez O,2013-12-05,10:00:00,UPS,NIC-DBLV9PGAH00W7N,1,Nicaragua,44
Melissa Hernandez C,2013-12-05,10:00:00,FedEx,GTM-ZG1X97VOPHZRP7,3,Guatemala,105
Pedro Rodriguez O,2013-12-05,7:00:00,DHL,NIC-ELQWQX6U0JHSND,3,Nicaragua,383
Juan Gomez H,2013-12-06,13:00:00,DHL,CRC-UMHPU85Q32GSIT,3,Costa Rica,287
Javier Viquez T,2013-12-06,12:00:00,DHL,GTM-P3XLHXF0466G25,1,Guatemala,322
Javier Viquez T,2013-12-06,10:00:00,Correos de Costa Rica,CRC-BDWFHHUVT6U2GP,1,Costa Rica,59
Pedro Rodriguez O,2013-12-06,13:00:00,FedEx,GTM-O6VHP3YRBN035F,1,Guatemala,92
Melissa Hernandez C,2013-12-07,11:00:00,GoPato,GTM-2W9BPRBJOK5HOK,2,Guatemala,325
Javier Viquez T,2013-12-07,13:00:00,UPS,GTM-RDO1X85R6R0ZD3,1,Guatemala,62
Pedro Rodriguez O,2013-12-07,13:00:00,FedEx,CRC-EOYL7ECS4HKVR2,1,Costa Rica,249
Juan Gomez H,2013-12-07,13:00:00,DHL,GTM-WCG3OWBI558127,2,Guatemala,35
Javier Viquez T,2013-12-08,10:00:00,Correos de Costa Rica,NIC-Y8F89UE76NK3OX,2,Nicaragua,176
Juan Gomez H,2013-12-08,12:00:00,GoPato,PAN-WCMJKEFVTW06XK,3,Panama,185
Melissa Hernandez C,2013-12-08,8:00:00,DHL,GTM-GFFXMJJT06VC91,3,Guatemala,231
Melissa Hernandez C,2013-12-08,7:00:00,FedEx,PAN-HHU28XKSDR3YUP,2,Panama,112
Victor Arias B,2013-12-09,7:00:00,DHL,GTM-K8E0I3LSIHLJ4I,3,Guatemala,120
Pedro Rodriguez O,2013-12-09,12:00:00,Correos de Costa Rica,GTM-N76RGLNCUAPB1T,1,Guatemala,98
Javier Viquez T,2013-12-09,10:00:00,GoPato,PAN-8V7POT4QDTNN1S,2,Panama,328
Javier Viquez T,2013-12-09,13:00:00,UPS,CRC-Q7LL0K1GF5VHHB,2,Costa Rica,18
Melissa Hernandez C,2013-12-09,7:00:00,FedEx,NIC-G3Z2F62HTG7GJQ,1,Nicaragua,138
Melissa Hernandez C,2013-12-09,13:00:00,UPS,CRC-OFV4D62W22S56U,1,Costa Rica,287
Juan Gomez H,2013-12-10,7:00:00,DHL,NIC-1YLZW5YLHOIUC6,2,Nicaragua,91
Melissa Hernandez C,2013-12-10,10:00:00,Correos de Costa Rica,GTM-KKNZHE37I5B9E0,2,Guatemala,19
Victor Arias B,2013-12-10,12:00:00,FedEx,GTM-K05Z32FZSTJUNF,1,Guatemala,39
Javier Viquez T,2013-12-10,7:00:00,DHL,GTM-9TLZB1ZO1G41SH,3,Guatemala,79
Juan Gomez H,2013-12-11,13:00:00,FedEx,GTM-LMF7V11IYXOMUK,2,Guatemala,251
Melissa Hernandez C,2013-12-11,12:00:00,DHL,PAN-CULDAR38Z7A5GV,2,Panama,276
Victor Arias B,2013-12-11,9:00:00,UPS,PAN-K56YG80EA6TLYY,2,Panama,326
Juan Gomez H,2013-12-11,7:00:00,Correos de Costa Rica,GTM-GFM5MW0T0SJDKL,2,Guatemala,164
Melissa Hernandez C,2013-12-11,7:00:00,GoPato,NIC-C9OD2ZOZZFCD4G,1,Nicaragua,188
Juan Gomez H,2013-12-11,9:00:00,GoPato,GTM-Z7SA52VS96VFYX,1,Guatemala,111
Victor Arias B,2013-12-12,13:00:00,DHL,GTM-D8TGHLR2W2CIKF,3,Guatemala,329
Juan Gomez H,2013-12-12,11:00:00,DHL,GTM-KBKTTQGQQ23V3C,3,Guatemala,60
Juan Gomez H,2013-12-12,11:00:00,UPS,GTM-TZHK6NWMC28FAQ,3,Guatemala,76
Victor Arias B,2013-12-13,8:00:00,GoPato,PAN-C3GQO59P5MNASC,2,Panama,42
Pedro Rodriguez O,2013-12-13,13:00:00,Correos de Costa Rica,CRC-MRJI5PAGCUOS3Y,3,Costa Rica,425
Pedro Rodriguez O,2013-12-13,8:00:00,DHL,NIC-I463V82CZPCH9P,2,Nicaragua,274
Juan Gomez H,2013-12-14,7:00:00,UPS,NIC-D26D9FR4GWJE8D,2,Nicaragua,355
Victor Arias B,2013-12-14,10:00:00,DHL,GTM-2QMEGHGGU8NEYV,2,Guatemala,78
Pedro Rodriguez O,2013-12-14,11:00:00,FedEx,GTM-3LVQ4ZJVE94PX0,3,Guatemala,298
Victor Arias B,2013-12-14,10:00:00,FedEx,GTM-GUKVQNKG0R3H5W,3,Guatemala,120
Melissa Hernandez C,2013-12-15,7:00:00,DHL,GTM-CD0AJ5CWLJDVII,2,Guatemala,162
Javier Viquez T,2013-12-15,13:00:00,DHL,NIC-3Z13AOY3OJ6Y81,2,Nicaragua,313
Pedro Rodriguez O,2013-12-15,9:00:00,FedEx,CRC-YTQJ0MG25AHU04,1,Costa Rica,436
Juan Gomez H,2013-12-15,12:00:00,Correos de Costa Rica,CRC-CHSRG4VP8NFEET,1,Costa Rica,321
Pedro Rodriguez O,2013-12-15,7:00:00,UPS,GTM-XG60Y8C6HPRNS6,3,Guatemala,87
Juan Gomez H,2013-12-16,10:00:00,FedEx,NIC-IYWHY7ZA2J1ISM,1,Nicaragua,26
Juan Gomez H,2013-12-16,13:00:00,DHL,PAN-JRI1C30WTBY873,3,Panama,228
Juan Gomez H,2013-12-16,8:00:00,FedEx,GTM-9OSP9NDU97515E,2,Guatemala,379
Melissa Hernandez C,2013-12-16,10:00:00,Correos de Costa Rica,GTM-IA3HMOU242X5ME,1,Guatemala,3
Pedro Rodriguez O,2013-12-17,9:00:00,UPS,GTM-LH0ZO276FUQ5LS,3,Guatemala,232
Juan Gomez H,2013-12-17,12:00:00,FedEx,NIC-PF4YQPHBOEJ567,3,Nicaragua,313
Juan Gomez H,2013-12-17,12:00:00,Correos de Costa Rica,CRC-DRME461VNP9CUQ,3,Costa Rica,206
Juan Gomez H,2013-12-18,9:00:00,Correos de Costa Rica,GTM-IDDXZCPHOI71RN,1,Guatemala,358
Javier Viquez T,2013-12-18,8:00:00,UPS,NIC-6EEUOZ2015KTE4,1,Nicaragua,103
Victor Arias B,2013-12-18,12:00:00,UPS,NIC-A59LU0BDF0KGUX,3,Nicaragua,313
Victor Arias B,2013-12-19,10:00:00,GoPato,PAN-2UPW77BDXGMIY3,1,Panama,104
Melissa Hernandez C,2013-12-19,9:00:00,DHL,GTM-CRT30QCAS3P3VN,2,Guatemala,430
Victor Arias B,2013-12-19,13:00:00,FedEx,GTM-FL3TEI1ZLGOYI0,2,Guatemala,229
Pedro Rodriguez O,2013-12-19,11:00:00,DHL,PAN-5A8L2VPA56PIA1,1,Panama,126
Javier Viquez T,2013-12-19,8:00:00,GoPato,CRC-ZBJBQQ95RHHFFP,3,Costa Rica,63
Pedro Rodriguez O,2013-12-19,12:00:00,DHL,CRC-3JI00MUBCC0FCR,2,Costa Rica,40
Melissa Hernandez C,2013-12-20,12:00:00,DHL,CRC-97UCKGO440ZNX6,3,Costa Rica,263
Javier Viquez T,2013-12-20,12:00:00,FedEx,GTM-18K0LYA1HP3PV2,2,Guatemala,309
Juan Gomez H,2013-12-20,12:00:00,DHL,GTM-JBSPHULX8O719Y,1,Guatemala,340
Pedro Rodriguez O,2013-12-20,11:00:00,GoPato,GTM-VZQBFD6R3XYAPS,1,Guatemala,95
Javier Viquez T,2013-12-20,8:00:00,GoPato,GTM-TRYCY85R6FC526,1,Guatemala,441
Javier Viquez T,2013-12-21,13:00:00,GoPato,GTM-920G2X1RTZ0KKB,3,Guatemala,438
